GROUP,IP_COUNTRY,Participant_Sex,Age,LRB1,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15
4,2,2,27,1,4,70,20,3,1,21,3,2,0,12,3,60,40,83,4,2,5,4,3,2,4,2,5,3,5,4,4,2,5,3,1,4,5,3,1,3,5,4,2,4,5,5,3,1,2,4,2,3,4,2,1,2,3,3,1,2,3,5,2,5,3,5,5,2,5,3,6,1,4,7,3,6,8,3,5,5,1,2,0,3,6,3,4,2,6,5,0,4,3,5,1,4,0,5,3,0,6,2,6,4,1,6,3,4,6,3,6,2,4,6,2
4,2,2,24,2, , , ,4,1,25,1,5,2,1,5,54,78,58,4,3,5,4,2,3,4,3,5,4,2,3,4,5,3,2,4,3,5,4,3,4,5,4,2,3,5,4,4,3,2,5,4,4,3,2,1,2,3,2,1,3,1,5,4,2,3,5,4,5,2,4,6,3,5,2,3,8,7,4,4,3,2,5,6,4,2,3,5,2,3,4,5,2,3,3,5,3,2,4,0,6,5,3,4,6,5,6,7,3,2,5,5,3,5,7,6
4,2,2,57,1,4,100,0,3,1,18,1,5,1,7,4,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,4,5,2,1,4,1,4,1,3,3,4,2,2,2,1,1,2,1,1,1,0,0,0,4,7,2,7,5,5,0,0,2,5,1,3,5,0,1,2,1,1,5,0,0,5,1,6,3,5,0,7,3,7,2,3,1,2,2,1,1,7,2,2,2,1
4,2,2,29,2, , , ,0,2, ,1,0,0,0,4,72,55,66,3,4,4,3,5,3,4,4,3,5,4,4,3,4,4,2,3,3,5,4,4,3,4,3,3,4,4,3,5,3,4,4,4,3,3,3,4,2,3,3,3,2,3,5,6,4,4,5,4,5,3,3,5,3,4,6,7,3,6,6,3,4,3,3,5,2,3,3,2,3,2,2,5,3,4,4,4,2,3,2,5,4,4,5,4,4,3,6,5,5,3,4,4,4,3,6,4
4,2,2,30,1,2,60,20,2,1,30,1,50,6,3,3,36,43,28,2,3,2,3,3,2,2,3,3,2,3,2, ,2,4,2,3,3,3,2,3,2,3,2,3,4,3,3,2,2,3,2,3,2,2,1,2,2,2,2,1,2,1,5,4,5,5,4,4,5,6,5,6,3,5,8,7,7,6,4,7,4,4,5,5,4,3,4,5,4,5,3,5,4,5,5,4,4,5,4,3,5,5,6,7,6,5,4,5,6,5,6,7,6,5,6,5
4,2,2,29,1,1,90,80,6,1,25,1,1,0,0,4,28,8,18,2,2,3,1,3,3,3,2,2,3,4,2,3,2,1,2,3,2,3,4,2,2,3,2,1,2,3,3,2,1,2,3,2,2,2,3,2,3,2,2,3,2,3,2,4,3,2,3,4,2,3,4,5,2,0,1,5,2,5,3,2,2,0,2,0,2,0,0,5,1,2,0,2,1,2,3,1,0,4,2,0,0,4,2,3,5,4,3,6,5,4,5,5,3,4,5,4
4,2,2,34,1,4,90,0,3,1,21,1,1,0,42,4,25,4,5,2,1,1,1,1,2,2,1,1,1,1,4,4,3,1,1,1,2,4,1,2,1,1,1,1,1,2,1,1,2,1,1,3,1,2,1,3,1,2,1,1,1,1,1,2,4,4,3,4,3,2,4,1,1,0,5,2,7,6,3,6,4,5,6,6,2,6,5,2,4,6,5,6,6,4,6,5,6,5,4,3,6,6,7,3,7,5,6,6,7,6,7,5,7,7,6,7
4,2,2,48,1,1,60,10,0,1,48,1,0,0,0,2,29,6,59,4,3,2,4,2,4,2,4,3,4,2,3,4,3,2,4,3,2, ,2,3,3,4,3,4,2,3,3,2,4,3,2,3,4,1,2,1,2,1,2,1,2,3,2,2,2,1,6,2,4,2,2,1,1,1,2,2,7,2,2,2,6,6,6,6,0,6,4,0,4,4,5,5,4,4,5,4,5,4,5,4,5,2,5,5,2,3,2,5,4,5,3,1,5,2,5,3
4,2,2,30,1,2,80,40,1,1,25,1,1,1,1,4,24,33,42,4,3,4,3,3,4,4,3,3,4,4,4,4,3,3,4,4,3,4,3,3,4,4,4,3,3,4,4,3,3,4,4,3,4,2,1,2,2,2,2,1,2,2,5,4,4,3,4,4,5,4,4,6,5,4,6,7,6,7,6,5,5,4,3,3,2,3,4,4,3,5,3,2,4,3,3,4,5,4,3,3,4,6,5,4,5,6,5,4,5,5,6,5,4,5,6,5
4,2,2,31,1,4,100,0,2,1,27,3,9,1,3,4,82,70,54,4,5,4,4,4,3,5,5,4,3,5,4,3,4,5,3,4,3,4,4,5,5,4,5,4,5,4,4,5,3,4,5,5,3,2,1,1,2,2,1,1,2,1,4,5,4,5,4,5,5,5,4,2,1,2,1,4,2,3,4,3,6,0,0,4,1,2,4,5,4,5,3,4,3,3,3,2,4,3,4,2,3,5,6,4,5,5,4,4,5,6,6,7,5,6,4,5
4,2,2,30,1,1,80,50,4,1,20,1,2,2,8,4,38,59,27,5,3,4,3,4,2,2,4,3,3,4,3,3,4,4,5,2,4,2,1,3,2,2,3,2,2,4,3,1,2,2,2,1,1,2,1,2,2,1,3,4,3,3,5,6,6,4,5,4,4,3,5,2,2,2,5,6,3,5,4,5,4,3,5,4,2,4,2,1,3,2,3,1,1,2,2,1,1,3,1,2,0,4,3,5,3,5,3,5,3,5,2,2,4,3,3,2
4,2,2,18,1,6,70,40,10,1,18,1,6,4,2,5,65,36,47,1,2,3,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,4,5,6,6,4,5,4,5,6,5,4,5,6,7,8,9,7,8,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,5,4,5,7,6,7,7,6,6,7,6,7,6,6,7,6,7,6
4,2,2,34,1,3,60,40,0,1,30,3,0,0,39,5,25,27,26,4,3,4,3,3,4,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,2,3,2,3,2,2,3,2,4,4,5,4,3,5,4,3,4,4,4,4,7,6,5,6,5,6,4,3,4,3,4,3,4,3,4,5,4,3,4,3,4,3,4,3,4,3,3,5,4,3,4,5,4,5,4,3,4,5,4,5,4,3
4,2,2,23,1,1,60,10,0,1,20,3,0,0,3,4,26,29,35,4,3,3,4,3,2,4,3,2,3,4,3,4,3,4,3,3,4,4,4,3,2,3,3,4,4,3,3,4,3,3,4,3,4,3,2,3,2,3,3,3,2,3,5,4,4,3,4,5,4,3,4,6,5,4,5,6,5,7,5,6,4,4,2,3,4,5,4,3,2,3,4,3,5,4,4,5,3,3,4,5,4,6,5,5,3,3,4,6,4,3,5,5,4,3,5,6
4,2,2,33,1, ,100,100,1,1,16,3,2,1,10,5,98,100,96,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,6,6,5,6,6,6,5,6,5,8,7,8,9,9,8,9,8,9,6,6,5,6,6,6,6,6,5,6,6,6,5,6,5,6,6,5,6,6,6,7,6,7,7,7,7,6,6,6,7,7,6,7,7,6
4,2,2,34,1,1,80,50,0,1,28,3,0,0,42,4,35,34,44,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,3,2,5,4,3,4,5,5,4,4,5,4,4,4,6,5,7,7,5,5,4,3,4,3,2,3,5,5,4,3,2,3,4,3,5,4,3,4,2,4,3,6,5,4,5,4,5,4,6,5,4,6,5,4,5,6
4,2,2,26,1,2,100,0,6,1,20,1,1,0,3,4,42,57,62,2,3,4,3,3,3,3,4,4,4,2,4,3,2,2,3,4,4,4,2,2,3,3,3,2,3,4,4,2,2,3,3,4,4,2,3,3,2,3,2,2,3,3,3,4,4,3,3,4,3,3,4,4,6,5,5,4,5,5,4,3,3,3,2,1,2,3,4,4,2,2,2,4,4,3,3,2,1,3,1,2,2,4,5,5,2,3,3,5,1,5,4,4,4,2,4,5
4,2,2,18,1,7,50,30,15,1,18,3,2,1,1,5,35,28,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6, ,7,7,7,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,2,2,27,2, , , ,3,2, ,3,2,2,2,4,95,95,87,4,4,4,4,4,5,4,5,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,5,5,4,5,5,4,4,5,3,3,4,3,3,3,4,3,3,5,5,5,6,5,5,6,5,5,6,8,6,9,8,7,9,8,8,6,4,6,5,5,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6
4,2,2,18,1,6,50,70,11,1,18,1,1,1,1,5,24,15,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,2,2,18,1,5,50,60,18,1,18,3,1,1,1,5,25,23,29,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,5,6,5,6,5,6,5,6,5,4,4,4,5,5,5,6,6,5,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,2,4,3,3,3,4,7,7,7,6,7,6,7,6,7,6,7,6,7,6,6
4,2,2,27,1,1,10,20,3,1,27,1,1,0,3,5,67,79,39,4,3,4,4,4,5,5,4,3,4,4,5,4,3,4,5,4,3,4,3,4,5,4,4,3,4,5,4,3,4,5,4,3,4,3,2,3,4,4,3,3,3,4,5,4,3,4,5,5,4,3,4,5,6,5,7,7,7,7,5,7,5,4,3,4,4,5,5,5,4,3,4,5,4,4,5,4,3,4,4,5,5,6,5,6,5,6,6,5,4,5,6,6,5,6,5,5
4,2,2,27,1,6,20,30,10,1,27,3,24,8,4,4,92,93,84,3,4,5,3,4,5,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,3,3,3,3,2,3,3,2,4,5,4,5,5,5,4,5,6,5,6,7,6,8,7,9,8,8,8,6,4,5,6,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,7,5,6,6,6,5,7,6,6,6,6,6,6,6
4,2,2,27,2, , , ,12,1,27,3,5,5,24,4,86,94,84,4,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,4,3,3,4,3,3,4,4,3,3,5,5,5,5,6,5,4,6,4,7,7,8,9,8,8,8,7,9,5,6,6,5,5,5,6,5,6,5,6,6,6,5,6,5,5,5,6,6,6,6,7,7,7,7,6,7,6,6,6,6,7,6,6,6
4,2,2,37,1,1,90,30,32,2, ,1,33,33,3,5,61,51,38,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,6,6,6,6,6,6,3,0,0,7,6,9,7,7,7,6,4,4,5,2,5,5,6,6,6,6,6,6,6,6,6,2,5,5,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,2,2,29,1,2,100,30,3,1,25,1,1,1,3,5,100,99,100,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,7,7,7,9,9,9,7,7,7,5,5,6,5,6,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,6,6,6,6,6,7,6,6,6,6,7,7,7,6,7
4,2,2,43,2, , , ,1,1,27,3,0,0,0,3,53,34,62,3,4,3,3,4,2,4,3,3,2,3,3,3,3,2,4,2,3,3,3,4,3,3,3,2,3,2,2,3,2,3,3,2,3,2,2,3,2,3,2,3,2,2,4,3,4,4,4,4,3,4,4,0,0,0,2,4,5,1,3,1,4,4,1,3,5,4,0,3,5,3,2,5,3,5,4,3,4,1,4,1,5,6,5,6,6,3,3,5,5,5,5,2,5,4,4,3
4,2,2,29,1,4,100,50,1,2, ,3,1,1,7,4,50,45,65,4,3,2,3,4,3,3,4,3,2,4,3,4,3,5,4,2,3,2,3,4,3,3,4,4,3,4,3,4,4,5,4,3,2,2,1,3,1,2,1,2,1,4,4,5,3,2,2,1,3,2,1,1,3,0,1,2,1,5,6,3,6,6,6,6,6,6,6,0,5,3,2,3,5,4,4,3,5,3,5,6,5,4,2,5,2,4,3,4,2,4,3,4,2,3,4,2
4,2,2,29,2, , , ,0,2, ,3,0,0,0,4,87,81,91,5,4,5,5,5,4,5,4,5,4,5,4,4,5, ,4,5,4,5,4,4,5,5,5,4,4,5,5,4,5,5,5,4,5,1,1,1,2,1,1,2,1,1,6,5,5,6,5,6,5,6,5,7,6,8,8,6,9,8,8,9,5,4,5,4,5,4,5,5,6,4,5,6,5,6,5,4,5,4,5,6,5,6,6,7,6,6,6,7,6,6,7,6,7,6,6,7
4,2,2,29,2, , , ,0,2, ,3,0,0,0,3,35,11,8,4,3,3,3,3,2,3,4,3,3,4,4,3,3,3,5,4,3,4,3,2,2,3,2,3,3,2,3,2,3,2,3,3,3,3,2,3,3,3,2,2,3,2,4,5,4,4,6,4,4,5,4,0,0,0,1,1,2,1,2,2,2,1,1,1,2,0,1,0,0,1,1,2,0,0,1,2,0,4,1,0,1,2,3,7,3,4,1,7,4,5,4,4,5,4,5,4
4,2,2,28,1,1,100,90,1,2, ,1,1,0,0,5,74,15,11,4,3,2,2,4,5,5,2,5,2,3,4,2,5,1,2,4,2,1,2,1,4,3,2,1,1,5,2,1,4,2,2,1,1,2,1,3,1,1,2,2,1,1,4,4,3,4,5,4,3,5,2,0,0,0,1,2,1,2,1,1,5,0,5,1,0,0,4,5,4,3,4,5,5,0,5,4,0,4,5,1,0,6,5,7,1,5,6,5,4,4,3,2,1,2,3,3
4,2,2,27,1,3,100,0,5,2, ,1,1,1,8,5,20,4,30,4,5,2,3,3,4,4,4,4,3,2,2,2,4,3,3,1,2,1,2,5,4,4,2,2,3,4,4,3,4,4,2,2,2,2,1,3,2,2,2,1,2,3,4,5,4,3,3,4,3,4,4,0,1,1,1,9,9,2,1,2,2,3,1,4,3,5,3,3,4,5,2,3,4,5,1,5,2,0,4,3,1,7,5,4,6,6,4,6,5,5,5,3,5,5,6,5
4,2,2,27,1,3,50,40,1,1,20,3,1,1,1,3,60,50,50,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,3,4,4,2,2,3,2,2,3,2,2,2,4,3,4,4,3,4,3,4,4,6,5,4,7,5,4,5,4,6,4,3,4,2,4,3,4,5,3,3,4,3,4,3,4,3,2,4,4,3,3,6,5,6,4,5,5,4,5,5,4,6,4,3,5,5
4,2,2,30,1,3,100,0,0,1,23,1,1,1,0,3,70,82,87,1,2,2,1,2,3,2,2,3,2,4,2,1,2,2,3,2,1,2,4,2,2,1, ,2,1,2,3,3,2,4,2,2,3,1,2,2,1,2,1,1,2,2,5,4,4,5,5,6,5,5,4,8,0,0,1,1,1,1,1,1,0,6,6,6,0,6,6,1,6,3,6,6,5,6,6,5,5,6,5,5,5,7,6,1,1,7,1,7,5,5,6,6,5,6,6,4
4,2,2,27,1,4,90,80,1,1,27,3,1,1,4,3,69,31,48,4,3,4,4,3,4,4,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,4,3,4,4,3,4,4,3,4,3,4,2,2,3,2,2,2,1,2,2,5,4,5,4,3,5,4,5,4,6,5,6,6,6,5,6,5,6,5,4,5,4,5,4,5,4,3,5,4,4,5,4,5,3,4,5,4,3,3,5,4,5,3,4,6,3,4,5,5,6,4,6,5,4
4,2,2,26, , , , ,0,2, ,3,0,0,0,5,9,0,0,4,3,2,3,1,2,2,3,2,3,2,3,1,2,3,3,3,2,3,2,1,2,3,3,2,1,2,3,4,2,1,2,1,3,1,2,1,2,3,2,1,2,3,4,3,4,4,3,3,3,3,2,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,4,3,4,3,4,4,5,4,3,2
4,2,2,34,1, ,90,90,0,1,34,3,1,1,1,2,62,55,65,4,3,3,2,3,4,3,2,3,4,3,4,3,2,3,4,3,4,4,3,4,2,3,3,4,3,4,3,4,3,3,4,3,2,2,3,2,3,3,2,3,3,3,3,3,4,3,4,5,4,5,4,1,1,1,1,8,1,2,1,2,3,0,0,1,2,1,2,2,1,2,2,1,3,3,4,3,3,2,3,4,4,6,5,5,6,5,5,4,5,3,5,3,2,4,4,5
4,2,2,34,1,4,80,30,2,1,28,3,1,0,2,4,80,65,69,3,4,2,3,2,3,2,2,3,3,2,1,2,3,4,2,2,3,2,3,2,4,3,3,2,2,3,2,2,3,3,4,3,3,1,2,2,2,1,1,1,2,3,4,3,3,4,4,4,3,3, ,6,1,1,4,3,4,5,4,6,3,2,4,1,1,2,2,1,1,2,1,2,4,4,3,3,2,2,3,3,3,3,3,4,4,3,3,4,4,3,4,5,4,4,5,4
4,2,2,28, , , , ,27,2, ,1,0,0,0,5,25,16,15,3,2,2,3,3,3,3,3,4,3,3,3,3,4,2,2,3,3,3,2,2,3,4,3,3,3,4,3,2,2,2,3,3,3,2,2,3,3,3,3,4,3,3,4,5,5,4,4,4,3,4,3,1,1,0,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,2,2,2,1,1,1,1,2,3,4,5,4
4,2,2,29,1,1,100,100,0,2, ,1,0,0, ,4,8,1,1,3,3,5,4,4,2,3,3,4,4,2, ,1,4,1,4,2,2,3,1,2,2,4,4,2,3,2,2,1,2,2,3,3,2,4,2,2,4,3,3,2,4,4,6,6,6,5,6,5,4,6,6,1,0,0,7,3,1,5,3,3,5,2,4,2,1,4,0,2,0,0,1,4,2,3,5,3,0,1,1,2,4,7,4,1,2,2,6,3,3,5,5,3,5,5,3,4
4,2,2,34,1,3,80,70,6,1,18,3,1,1,9,3,31,26,25,3,2,4,3,2,4,3,4,2,3,4,4,2,3,2,2,3,2,3,3,2,3,2,3,2,2,3,2,3,2,2,2,4,3,2,1,2,2,1,1,2,2,1,1,2,2,2,5,5,5,5,5,3,2,3,2,4,5,5,4,5,5,6,5,6,5,6,1,6,6,5,5,5,6,6,5,4,5,6,5,6,5,7,7,6,7,6,5,5,6,5,6,1,7,6,5,6
4,2,2,33,1,2,90,0,5,1,19,1,5,1,1,3,30,20,24,4,2,4,3,3,2,3,2,3,3,4,3,2,3,2,2,2,3,1,3,3,2,3,3,2,3,2,1,2,2,5,5,1,3,2,1,2,1,1,3,2,2,1,4,4,2,4,5,5,4,5,5,1,1,2,6,7,2,7,6,7,3,1,6,6,0,4,1,0,6,6,5,4,5,3,6,6,0,5,6,0,6,4,5,5,6,4,5,6,4,5,5,5,4,6,6,4
4,2,2,32,1,2,90,90,2,1,24,1,2,2,15,4,62,48,69,3,4,2,4,3,2,4,3,4,3,5,4,3,2,4,3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,5,3,2,4,3,2,3,2,3,2,4,3,2,5,3,4,5,2,5,4,2,3,2,1,2,3,5,3,5,7,4,1,1,6,1,2,1,3,3,4,3,2,5,3,4,4,2,4,3,2,4,3,5,5,4,3,5,5,3,4,5,4,5,6,4,5,3
4,2,2,25,2, , , ,1,2, ,1,0,0,0,3,29,1,3,3,2,4,3,2,3,3,1,3,3,2,2,3,3,3,2,4,3,3,3,3,4,4,3,2,3,4,3,3,2,4,3,2,3,1,2,2,2,3,2,3,3,2,6,3,2,3,2,2,3,2,2,0,0,0,8,4,3,1,1,1,4,1,2,1,1,2,1,3,3,2,1,2,1,4,5,1,1,2,1,3,2,5,4,5,4,5,5,4,3,4,5,5,4,2,4,5
4,2,2,31,1,3,90,80,6,1,31,1,4,1,9,4,82,61,39,4,3,5,4,3,5,3,5,4,3,4,5,4,3,5,2,1,1,4,2,3,1,3,1,2,3,4,3,4,1,2,3,4,5,2,1,2,3,1,2,1,1,3,5,6,4,5,6,6,5,3,4,6,7,4,6,7,8,8,7,5,5,4,3,4,2,5,6,4,5,3,6,5,4,3,3,4,5,6,5,4,3,5,6,5,4,6,4,6,5,7,6,6,5,4,3,7
4,2,2,28, , , , ,1,2, ,1,0,0,0,5,52,38,74,2,2,2,2,3,3,3,2,4,3,3,3,3,4,4,2,2,4,3,2,2,3,2,3,3,2,2,3,4,3,3, ,3,2,2,3,3,2,3,2,2,2,2,4,5,4,4,4,3,3,3,3,0,0,0,1,1,1,1,1,1,2,3,3,3,3,2,2,2,3,3,4,3,3,3,3,2,3,2,2,4,3,3,4,6,5,5,5,5,4,4,3,3,4,4,4,3
4,2,2,32,1,5,80,80,15,1,32,1,4,4,18,4,72,64,83,2,1,2,3,2,3,2,3,2,4,3,2,2,3,4,3,2,3,3,4,3,2,3,3,2,3,3,3,2,3,4,3,2,3,2,1,2,3,2,1,2,2,3,5,6,5,4,5,5,4,5,5,4,5,4,6,7,8,6,7,6,4,5,6,5,3,4,5,5,3,4,5,4,3,4,5,4,3,4,5,4,3,5,6,5,4,5,5,6,7,6,5,4,6,5,4,5
4,2,2,29,1,2,50,50,1,1,24,3,1,1,3,5,77,90,93,5,4,5,5,5,4,5,5,4,4,5,4,4,4,5,4,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,4,5,4,1,2,1,1,1,1,2,1,1,5,5,5,4,5,5,6,5,6,3,1,2,3,4,3,7,6,8,5,4,5,5,6,4,6,5,6,4,5,5,4,5,5,5,4,5,6,5,5,6,7,6,2,6,6,5,7,6,5,6,6,5,7,6
4,2,2,27,1,2,100,100,1,1,25,3,1,1,10,5,34,57,47,4,2,4,3,4,2,4,3,5,4,5,3,2,4,5,4,3,4,4,2,4,4,5,3,2,1,2,3,2,3,2,1,3,4,2,1,3,2,1,2,1,2,1,5,4,3,5,1,2,5,1,1,1,1,1,1,2,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,7,1,1,2,1,5,1,1,2,1,1,1,2
4,2,2,32,1,3,80,0,3,1,32,1,1,1,33,3,57,68,59,4,3,4,2,3,4,3,2,4,3,2,4,4,3,2,4,3,4,3,4,3,4,3,4,3,2,3,3,4,2,3,4,3,4,3,2,3,3,2,3,4,2,3,5,3,4,3,4,3,5,4,3,4,1,4,2,3,5,4,3,2,1,4,2,3,4,3,2,4,3,2,4,3,4,3,2,4,2,1,3,2,4,3,5,4,5,4,3,4,2,4,5,3,2,5,6,3
4,2,2,28,2, , , ,0,2, ,1,0,0,0,3,6,3,9,1,2,1,2,1,2,1,2,2,1,1,2,2,3,2,1,3,2,4,3,3,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,4,1,2,2,3,2,5,5,4,5,5,4,5,4,0,0,0,1,1,1,1,1,1,1,0,1,6,6,6,6,6,6,6,6,4,4,6,4,4,4,5,4,6,6,6,6,5,5,5,2,4,4,4,3,4,4,3,4,4
4,2,2,30,1,2,40,30,1,2, ,1,1,1,1,3,61,79,43,3,4,4,5,3,3,4,5,4,3,4,3,4,4,3,5,5,2,3,4,3,5,5,4,3,4,5,4,3,2,3,4,5,4,2,3,2,3,4,3,2,3,3,4,5,4,6,5,5,4,5,5,5,7,5,6,8,9,7,5,7,3,4,3,5,5,6,5,5,5,4,3,5,6,6,5,3,4,5,5,3,5,5,6,5,7,7,6,4,6,5,5,4,6,7,7,3
4,2,2,27,1,2,80,50,3,1,24,1,6,1,0,4,36,77,60,3,4,5,4,3,4,4,3,2,5,4,5,4,3,2,4,5,3,4,3,5,4,5,4,2,4,3,5,4,2,4,4,3,4,3,2,4,3,2,3,2,4,3,5,4,3,5,4,4,6,5,4,6,3,2,6,4,7,8,4,6,5,3,5,4,5,3,5,5,3,5,3,5,4,4,4,2,5,4,3,5,3,5,4,6,7,6,5,4,6,5,7,6,3,6,4,6
4,2,2,28,1,2,80,0,1,1,22,1,2,1,3,4,78,75,66,4,3,4,5,4,4,4,4,5,5,5,4,4,4,5,4,4,4,5,4,4,3,4,4,5,5,5,4,4,4,4,4,4,5,3,3,3,4,3,4,3,4,3,4,6,5,6,5,6,5,6,5,1,1,1,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,6,7,6,7,6,7,6,7,6,7,6,7
4,2,2,28,1,3,100,50,1,1,26,3,1,1,1,5,89,88,91,3,2,2,3,3,2,3,4,3,2,3,4,3,5,3,4,3,2,3,4,5,2,3,4,3,4,3,3,4,3,4,3,4,4,1,2,1,2,1,2,2,1,2,5,4,5,4,2,5,6,4,5,5,4,4,8,5,2,5,3,5,5,6,4,6,5,4,5,5,4,5,5,5,6,5,5,5,5,1,4,5,6,6,7,5,7,6,6,7,6,7,6,7,2,2,5,6
4,2,2,25,1,3,70,20,7,1,19,4,3,2,1,4,41,52,42,3,2,2,2,2,1,2,3,2,1,2,3,2,1,2,2,1,2,3,3,2,3,2,2,3,4,2,2,2,3,4,2,3,1,2,1,2,2,2,2,2,1,3,2,1,3,4,3,4,3,2,4,4,3,1,1,4,2,2,3,4,2,4,1,3,1,0,1,4,3,1,2,3,2,4,4,2,0,1,3,4,2,7,2,3,6,3,1,5,3,2,3,4,3,4,3,2
4,2,2,25,1,1,100,100,1,1,24,3,1,1,2,5,94,81,92,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2, ,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,5,6,4,6,6,6,5,6,5,6,8,7,9,8,9,7,9,8,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,6,7,6,7,7,7,7,5,7,6,7,6,7,6,7
